abn,acn,legal_entity_name,trading_name,entity_type_text,suburb,lga,region,state,postcode,anzsic_code,anzsic_title,trade_category,gst_status,years_in_business,fleet_score,software_crm_score,marketing_score,equipment_score,insurance_score,ppe_score,recruitment_score,training_score
17947876250,,MD HARUN-OR RASHID,Friendly cafe,Individual/Sole Trader,Lilyfield,Inner West,Sydney - Sutherland,NSW,2040,4511,Cafes and Restaurants,cafe_restaurant,NON,15,40,70,85,45,80,55,70,55
98131953234,131953234,EL CAFETERO PTY LTD,,Australian Private Company,Banksmeadow,Bayside (NSW),Sydney - City and Inner South,NSW,2019,4511,Cafes and Restaurants,cafe_restaurant,ACT,17,45,75,90,55,90,60,80,60
40129897361,,RACHEL MAIQUAN HUNT,34 BEANS CAFE,Individual/Sole Trader,Wyoming,Hawkesbury,Sydney - Sutherland,NSW,2250,4511,Cafes and Restaurants,cafe_restaurant,ACT,4,45,75,90,50,85,60,75,60
47696796942,696796942,DLHA COLLECTIVE PTY LTD,PACIFIC PAR BISTRO,Australian Private Company,West Pennant Hills,Hornsby,Sydney - Ryde,NSW,2125,4511,Cafes and Restaurants,cafe_restaurant,ACT,0,45,75,90,55,90,60,80,60
21276372567,,NICOLE MARREE MURRAY,SALLY'S CAFE,Individual/Sole Trader,Yessabah,Port Macquarie-Hastings,Sydney - Baulkham Hills and Hawkesbury,NSW,2440,4511,Cafes and Restaurants,cafe_restaurant,ACT,2,45,75,90,50,85,60,75,60
40677126395,677126395,ROLLIN KITCHEN PTY LTD,Pique-Nique cafe,Australian Private Company,Abercrombie,Cabonne,Central West,NSW,2795,4511,Cafes and Restaurants,cafe_restaurant,ACT,2,45,75,90,55,90,60,80,60
24050050998,050050998,DEWCAFE PTY. LIMITED,,Australian Private Company,Emu Heights,Penrith,Sydney - Outer West and Blue Mountains,NSW,2750,4511,Cafes and Restaurants,cafe_restaurant,NON,26,40,70,85,50,85,55,75,55
59256002151,,The Trustee for Etymon Blue Trust,Loulou Bistro,Fixed Unit Trust,Barangaroo,Sydney,Sydney - City and Inner South,NSW,2000,4511,Cafes and Restaurants,cafe_restaurant,ACT,5,45,75,90,55,90,60,80,60
46651308897,651308897,OZAPE PTY LTD,APE CAFE,Australian Private Company,Banksia,Bayside (NSW),Sydney - Inner South West,NSW,2216,4511,Cafes and Restaurants,cafe_restaurant,ACT,4,45,75,90,55,90,60,80,60
69494626522,,The Trustee for Giuseppe Gioia Family Trust,Il Corso Cafe,Discretionary Investment Trust,Beelbangera,Murrumbidgee,Riverina,NSW,2680,4511,Cafes and Restaurants,cafe_restaurant,ACT,8,45,75,90,55,90,60,80,60
94612169454,612169454,SCAFEAST (SYDNEY) PTY LTD,,Australian Private Company,Arndell Park,Cumberland,Sydney - South West,NSW,2148,4511,Cafes and Restaurants,cafe_restaurant,ACT,10,45,75,90,55,90,60,80,60
57429525768,,The trustee for Smith Family Trust,Dish Cafe,Discretionary Trading Trust,Amaroo,Dubbo,Far West and Orana,NSW,2866,4511,Cafes and Restaurants,cafe_restaurant,CAN,21,40,70,85,50,85,55,75,55
31970675474,,DOMENIC LEE STRANGIO,BRUNO'S PIZZA & CAFE,Individual/Sole Trader,Yessabah,Port Macquarie-Hastings,Sydney - Baulkham Hills and Hawkesbury,NSW,2440,4511,Cafes and Restaurants,cafe_restaurant,ACT,7,45,75,90,50,85,60,75,60
58168160076,168160076,MIRUPAFSHIM PROPERTY GROUP PTY. LTD.,MOAMA ROAD TRAIN DINER CAFE,Australian Private Company,Bunnaloo,Murray River,Shepparton,NSW,2731,4511,Cafes and Restaurants,cafe_restaurant,ACT,12,45,75,90,55,90,60,80,60
56553460554,,RIMA HAOUCHAR,Blue Stallion Bistro,Individual/Sole Trader,Warwick Farm,Fairfield,Sydney - Sutherland,NSW,2170,4511,Cafes and Restaurants,cafe_restaurant,NON,6,40,70,85,45,80,55,70,55
37674372760,674372760,JAC HOSPITALITY PTY LTD,Bistro Ebony,Australian Private Company,Barangaroo,Sydney,Sydney - City and Inner South,NSW,2000,4511,Cafes and Restaurants,cafe_restaurant,ACT,0,45,75,90,55,90,60,80,60
99248253799,,P.S STEPHENS & T.P STEPHENS & W.P STEPHENS,SCHOOL OF ARTS CAFE,Family Partnership,Burbong,Snowy Monaro,Australian Capital Territory,NSW,2620,4511,Cafes and Restaurants,cafe_restaurant,ACT,26,45,75,90,55,90,60,80,60
45317794892,,LUCAS BRYCE SMITH,Third Eye Cafe,Individual/Sole Trader,Tighes Hill,Newcastle,Sydney - Sutherland,NSW,2297,4511,Cafes and Restaurants,cafe_restaurant,ACT,9,45,75,90,50,85,60,75,60
96159360844,159360844,CHANGE AGENT NB PTY LTD,Outback Astronomy,Australian Private Company,Broken Hill,Unincorporated NSW,Far West and Orana,NSW,2880,4511,Cafes and Restaurants,cafe_restaurant,ACT,13,45,75,90,55,90,60,80,60
20650782675,650782675,SW COOPERATION PTY LTD,The Views Bistro Clemton Park,Australian Private Company,Burwood,Burwood,Sydney - Inner West,NSW,2134,4511,Cafes and Restaurants,cafe_restaurant,ACT,4,45,75,90,55,90,60,80,60
90634264190,634264190,MJE (NSW) TRADING PTY LTD,THE BIRDHOUSE KITCHEN AND CAFE,Australian Private Company,Bidwill,Blacktown,Sydney - Blacktown,NSW,2770,4511,Cafes and Restaurants,cafe_restaurant,ACT,6,45,75,90,55,90,60,80,60
94499276040,,KANIKA VA,The Foliage Cafe,Individual/Sole Trader,Rouse Hill,Blacktown,Sydney - Sutherland,NSW,2155,4511,Cafes and Restaurants,cafe_restaurant,ACT,11,45,75,90,50,85,60,75,60
32677477548,677477548,DADAM KOREAN CUISINE PTY LTD,Big tree house cafe,Australian Private Company,Balmain,Inner West,Sydney - Inner West,NSW,2041,4511,Cafes and Restaurants,cafe_restaurant,ACT,2,45,75,90,55,90,60,80,60
80391761528,,AISHA AKTAREEN ALI,FROST N FLORA,Individual/Sole Trader,West Hoxton,Liverpool,Sydney - Sutherland,NSW,2171,4511,Cafes and Restaurants,cafe_restaurant,NON,2,40,70,85,45,80,55,70,55
42105295083,105295083,DAWYCK PTY LIMITED,SILK'S BRASSERIE,Australian Private Company,Kedumba,Blue Mountains,Sydney - Outer West and Blue Mountains,NSW,2782,4511,Cafes and Restaurants,cafe_restaurant,CAN,22,40,70,85,50,85,55,75,55
