abn,acn,legal_entity_name,trading_name,entity_type_text,suburb,lga,region,state,postcode,anzsic_code,anzsic_title,trade_category,gst_status,years_in_business,fleet_score,software_crm_score,marketing_score,equipment_score,insurance_score,ppe_score,recruitment_score,training_score
35352871368,,The Trustee for MJ White Investment Trust,Indulge Bistro,Discretionary Trading Trust,Abbotsford,,Wide Bay,QLD,4670,4511,Cafes and Restaurants,cafe_restaurant,ACT,9,45,75,90,55,90,60,80,60
40957980563,,MARIA VICTORIA SANTALLA,ENJOY CAFE,Individual/Sole Trader,North Lakes,Moreton Bay,Sunshine Coast,QLD,4509,4511,Cafes and Restaurants,cafe_restaurant,CAN,1,40,70,85,45,80,55,70,55
67637709918,637709918,GET CHOPPED DINER PTY LTD,,Australian Private Company,Bellthorpe,Somerset,Moreton Bay - North,QLD,4514,4511,Cafes and Restaurants,cafe_restaurant,ACT,6,45,75,90,55,90,60,80,60
36705079984,,The Trustee for LAMZIVAN FAMILY TRUST,"KOPASZ & CURLY CAFE, BISTRO 4184 AND SMOKEHOUSE",Discretionary Trading Trust,Coochiemudlo Island,Redland,Brisbane - East,QLD,4184,4511,Cafes and Restaurants,cafe_restaurant,ACT,1,45,75,90,55,90,60,80,60
13698157578,698157578,THAI IDENTITY PTY LTD,WATERLILIES BAR AND BISTRO,Australian Private Company,Aroona,Sunshine Coast,Sunshine Coast,QLD,4551,4511,Cafes and Restaurants,cafe_restaurant,ACT,0,45,75,90,55,90,60,80,60
41681413276,681413276,CADAK PTY LTD,Urban Grounds Cafe,Australian Private Company,Amiens,Goondiwindi,Toowoomba,QLD,4352,4511,Cafes and Restaurants,cafe_restaurant,ACT,1,45,75,90,55,90,60,80,60
23558980880,,The Trustee for ASP Trust,Hello Sunshine Bistro & Brewery,Hybrid Trust,Brisbane,Brisbane,Brisbane Inner City,QLD,4000,4511,Cafes and Restaurants,cafe_restaurant,ACT,3,45,75,90,55,90,60,80,60
83621064382,621064382,CAFE 63 SINNAMON PARK PTY LTD,,Australian Private Company,Annerley,Brisbane,Brisbane - South,QLD,4103,4511,Cafes and Restaurants,cafe_restaurant,ACT,8,45,75,90,55,90,60,80,60
86498448167,,XUNG HY SU,LITTLE BANGKOK BISTRO,Individual/Sole Trader,Redbank Plains,Ipswich,Sunshine Coast,QLD,4301,4511,Cafes and Restaurants,cafe_restaurant,ACT,2,45,75,90,50,85,60,75,60
92368595139,,AKARAPHONG IMAROM,Golf's Eatery,Individual/Sole Trader,Yamanto,Scenic Rim,Wide Bay,QLD,4305,4511,Cafes and Restaurants,cafe_restaurant,ACT,1,45,75,90,50,85,60,75,60
