abn,acn,legal_entity_name,trading_name,entity_type_text,suburb,lga,region,state,postcode,anzsic_code,anzsic_title,trade_category,gst_status,years_in_business,fleet_score,software_crm_score,marketing_score,equipment_score,insurance_score,ppe_score,recruitment_score,training_score
23356104467,,The Trustee for Joe Taverna Family Trust,Commercial AV Direct,Discretionary Trading Trust,Hoppers Crossing,Melton,Melbourne - West,VIC,3029,4512,Takeaway Food Services,bar_pub,ACT,0,50,75,85,60,95,65,85,60
72936739844,,The Trustee for JSSW FAMILY TRUST,BROW ART BEAUTY BAR,Discretionary Trading Trust,Craigieburn,Whittlesea,Melbourne - North West,VIC,3064,4512,Takeaway Food Services,bar_pub,ACT,1,50,75,85,60,95,65,85,60
60162806859,162806859,CAMBAR HOME CONSTRUCTIONS PTY LTD,,Australian Private Company,Aspendale,Kingston (Vic.),Melbourne - Inner South,VIC,3195,4512,Takeaway Food Services,bar_pub,ACT,13,50,75,85,60,95,65,85,60
76202765036,,MAI SUGINO,Wholehearted Care Support Services,Individual/Sole Trader,Viewbank,Banyule,Mornington Peninsula,VIC,3084,4512,Takeaway Food Services,bar_pub,NON,3,45,70,80,50,85,60,75,55
32117204841,117204841,The Alley Bar Pty Ltd,,Australian Private Company,Melbourne,Melbourne,Melbourne - Inner,VIC,3000,4512,Takeaway Food Services,bar_pub,CAN,20,45,70,80,55,90,60,80,55
19283667672,,The Trustee for LEE FAMILY TRUST,THE LOCAL 3561 COMMERCIAL HOTEL,Discretionary Trading Trust,Ballendella,Campaspe,Shepparton,VIC,3561,4512,Takeaway Food Services,bar_pub,ACT,1,50,75,85,60,95,65,85,60
30651371952,651371952,BIFF'S WINE BAR PTY LTD,,Australian Private Company,Brunswick,Moreland,Melbourne - Inner,VIC,3056,4512,Takeaway Food Services,bar_pub,ACT,4,50,75,85,60,95,65,85,60
84484167205,,PAULINE KYTE,Graceland Beauty House,Individual/Sole Trader,Beveridge,Whittlesea,Warrnambool and South West,VIC,3753,4512,Takeaway Food Services,bar_pub,NON,6,45,70,80,50,85,60,75,55
76753964421,,MALIK FIROSE ABDUL JABBAR,,Individual/Sole Trader,Truganina,Melton,Mornington Peninsula,VIC,3029,4512,Takeaway Food Services,bar_pub,NON,0,45,70,80,50,85,60,75,55
41638832845,638832845,THE AESTHETIC BAR MELBOURNE PTY LTD,THE AESTHETIC BAR MELBOURNE,Australian Private Company,Alphington,Yarra,Melbourne - Inner,VIC,3078,4512,Takeaway Food Services,bar_pub,ACT,6,50,75,85,60,95,65,85,60
